UTCdate_____	UTCtime___	UTCsec____	GPSLong	GPSLat	GPSAlt	GPSTDiff	GPShdop	BaroYoung
"02.06.2022"	"07:01:49"	1654153309	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9889e+02
"02.06.2022"	"07:02:49"	1654153369	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9887e+02
"02.06.2022"	"07:03:49"	1654153429	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9886e+02
"02.06.2022"	"07:04:49"	1654153489	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9887e+02
"02.06.2022"	"07:05:49"	1654153549	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9887e+02
"02.06.2022"	"07:06:49"	1654153609	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9891e+02
"02.06.2022"	"07:07:49"	1654153669	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9890e+02
"02.06.2022"	"07:08:49"	1654153729	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9892e+02
"02.06.2022"	"07:09:49"	1654153789	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9892e+02
"02.06.2022"	"07:10:49"	1654153849	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9896e+02
"02.06.2022"	"07:11:49"	1654153909	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9898e+02
"02.06.2022"	"07:12:49"	1654153969	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9900e+02
"02.06.2022"	"07:13:49"	1654154029	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9901e+02
"02.06.2022"	"07:14:49"	1654154089	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9907e+02
"02.06.2022"	"07:15:49"	1654154149	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9937e+02
"02.06.2022"	"07:16:49"	1654154209	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9907e+02
"02.06.2022"	"07:17:49"	1654154269	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9902e+02
"02.06.2022"	"07:18:49"	1654154329	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9900e+02
"02.06.2022"	"07:19:49"	1654154389	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9901e+02
"02.06.2022"	"07:20:49"	1654154449	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9903e+02
"02.06.2022"	"07:21:49"	1654154509	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9903e+02
"02.06.2022"	"07:22:49"	1654154569	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9903e+02
"02.06.2022"	"07:23:49"	1654154629	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9906e+02
"02.06.2022"	"07:24:49"	1654154689	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9909e+02
"02.06.2022"	"07:25:49"	1654154749	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9907e+02
"02.06.2022"	"07:26:49"	1654154809	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9904e+02
"02.06.2022"	"07:27:49"	1654154869	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9906e+02
"02.06.2022"	"07:28:49"	1654154929	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9907e+02
"02.06.2022"	"07:29:49"	1654154989	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9908e+02
"02.06.2022"	"07:30:49"	1654155049	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9913e+02
"02.06.2022"	"07:31:49"	1654155109	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9917e+02
"02.06.2022"	"07:32:49"	1654155169	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9916e+02
"02.06.2022"	"07:33:49"	1654155229	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9917e+02
"02.06.2022"	"07:34:49"	1654155289	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9919e+02
"02.06.2022"	"07:35:49"	1654155349	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9924e+02
"02.06.2022"	"07:36:49"	1654155409	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9925e+02
"02.06.2022"	"07:37:49"	1654155469	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9928e+02
"02.06.2022"	"07:38:49"	1654155529	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9925e+02
"02.06.2022"	"07:39:49"	1654155589	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9926e+02
"02.06.2022"	"07:40:49"	1654155649	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9926e+02
"02.06.2022"	"07:41:49"	1654155709	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9925e+02
"02.06.2022"	"07:42:49"	1654155769	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9926e+02
"02.06.2022"	"07:43:49"	1654155829	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9927e+02
"02.06.2022"	"07:44:49"	1654155889	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9930e+02
"02.06.2022"	"07:45:49"	1654155949	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9931e+02
"02.06.2022"	"07:46:49"	1654156009	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9934e+02
"02.06.2022"	"07:47:49"	1654156069	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9927e+02
"02.06.2022"	"07:48:49"	1654156129	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9931e+02
"02.06.2022"	"07:49:49"	1654156189	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9931e+02
"02.06.2022"	"07:50:49"	1654156249	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9932e+02
"02.06.2022"	"07:51:49"	1654156309	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9928e+02
"02.06.2022"	"07:52:49"	1654156369	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9933e+02
"02.06.2022"	"07:53:49"	1654156429	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9935e+02
"02.06.2022"	"07:54:49"	1654156489	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9930e+02
"02.06.2022"	"07:55:49"	1654156549	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9928e+02
"02.06.2022"	"07:56:49"	1654156609	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9931e+02
"02.06.2022"	"07:57:49"	1654156669	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9929e+02
"02.06.2022"	"07:58:49"	1654156729	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9938e+02
"02.06.2022"	"07:59:49"	1654156789	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9935e+02
"02.06.2022"	"08:00:49"	1654156849	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9932e+02
"02.06.2022"	"08:01:49"	1654156909	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9935e+02
"02.06.2022"	"08:02:49"	1654156969	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9942e+02
"02.06.2022"	"08:03:49"	1654157029	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9947e+02
"02.06.2022"	"08:04:49"	1654157089	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9942e+02
"02.06.2022"	"08:05:49"	1654157149	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9941e+02
"02.06.2022"	"08:06:49"	1654157209	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9942e+02
"02.06.2022"	"08:07:49"	1654157269	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9944e+02
"02.06.2022"	"08:08:49"	1654157329	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9942e+02
"02.06.2022"	"08:09:49"	1654157389	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9946e+02
"02.06.2022"	"08:10:49"	1654157449	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9945e+02
"02.06.2022"	"08:11:49"	1654157509	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9945e+02
"02.06.2022"	"08:12:49"	1654157569	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9949e+02
"02.06.2022"	"08:13:49"	1654157629	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9944e+02
"02.06.2022"	"08:14:49"	1654157689	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9941e+02
"02.06.2022"	"08:15:49"	1654157749	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9939e+02
"02.06.2022"	"08:16:49"	1654157809	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9939e+02
"02.06.2022"	"08:17:49"	1654157869	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9943e+02
"02.06.2022"	"08:18:49"	1654157929	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9944e+02
"02.06.2022"	"08:19:49"	1654157989	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9941e+02
"02.06.2022"	"08:20:49"	1654158049	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9943e+02
"02.06.2022"	"08:21:49"	1654158109	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9943e+02
"02.06.2022"	"08:22:49"	1654158169	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9942e+02
"02.06.2022"	"08:23:49"	1654158229	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9939e+02
"02.06.2022"	"08:24:49"	1654158289	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9936e+02
"02.06.2022"	"08:25:49"	1654158349	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9938e+02
"02.06.2022"	"08:26:49"	1654158409	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9935e+02
"02.06.2022"	"08:27:49"	1654158469	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9932e+02
"02.06.2022"	"08:28:49"	1654158529	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9933e+02
"02.06.2022"	"08:29:49"	1654158589	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9934e+02
"02.06.2022"	"08:30:49"	1654158649	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9938e+02
"02.06.2022"	"08:31:49"	1654158709	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9936e+02
"02.06.2022"	"08:32:49"	1654158769	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9937e+02
"02.06.2022"	"08:33:49"	1654158829	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9936e+02
"02.06.2022"	"08:34:49"	1654158889	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9945e+02
"02.06.2022"	"08:35:49"	1654158949	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9945e+02
"02.06.2022"	"08:36:49"	1654159009	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9939e+02
"02.06.2022"	"08:37:49"	1654159069	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9944e+02
"02.06.2022"	"08:38:49"	1654159129	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9943e+02
"02.06.2022"	"08:39:49"	1654159189	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9947e+02
"02.06.2022"	"08:40:49"	1654159249	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9947e+02
"02.06.2022"	"08:41:49"	1654159309	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9945e+02
"02.06.2022"	"08:42:49"	1654159369	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9947e+02
"02.06.2022"	"08:43:49"	1654159429	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9956e+02
"02.06.2022"	"08:44:49"	1654159489	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9956e+02
"02.06.2022"	"08:45:49"	1654159549	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9954e+02
"02.06.2022"	"08:46:49"	1654159609	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9950e+02
"02.06.2022"	"08:47:49"	1654159669	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9956e+02
"02.06.2022"	"08:48:49"	1654159729	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9953e+02
"02.06.2022"	"08:49:49"	1654159789	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9953e+02
"02.06.2022"	"08:50:49"	1654159849	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9952e+02
"02.06.2022"	"08:51:49"	1654159909	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"08:52:49"	1654159969	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9951e+02
"02.06.2022"	"08:53:49"	1654160029	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9951e+02
"02.06.2022"	"08:54:49"	1654160089	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9950e+02
"02.06.2022"	"08:55:49"	1654160149	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9953e+02
"02.06.2022"	"08:56:49"	1654160209	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9953e+02
"02.06.2022"	"08:57:49"	1654160269	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9949e+02
"02.06.2022"	"08:58:49"	1654160329	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9949e+02
"02.06.2022"	"08:59:49"	1654160389	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9952e+02
"02.06.2022"	"09:00:49"	1654160449	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9951e+02
"02.06.2022"	"09:01:49"	1654160509	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9949e+02
"02.06.2022"	"09:02:49"	1654160569	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"09:03:49"	1654160629	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9948e+02
"02.06.2022"	"09:04:49"	1654160689	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9952e+02
"02.06.2022"	"09:05:49"	1654160749	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9952e+02
"02.06.2022"	"09:06:49"	1654160809	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9945e+02
"02.06.2022"	"09:07:49"	1654160869	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9952e+02
"02.06.2022"	"09:08:49"	1654160929	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9957e+02
"02.06.2022"	"09:09:49"	1654160989	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9955e+02
"02.06.2022"	"09:10:49"	1654161049	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9953e+02
"02.06.2022"	"09:11:49"	1654161109	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9953e+02
"02.06.2022"	"09:12:49"	1654161169	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9957e+02
"02.06.2022"	"09:13:49"	1654161229	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9954e+02
"02.06.2022"	"09:14:49"	1654161289	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9957e+02
"02.06.2022"	"09:15:49"	1654161349	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9955e+02
"02.06.2022"	"09:16:49"	1654161409	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9954e+02
"02.06.2022"	"09:17:49"	1654161469	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9955e+02
"02.06.2022"	"09:18:49"	1654161529	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9954e+02
"02.06.2022"	"09:19:49"	1654161589	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9959e+02
"02.06.2022"	"09:20:49"	1654161649	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9955e+02
"02.06.2022"	"09:21:49"	1654161709	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9956e+02
"02.06.2022"	"09:22:49"	1654161769	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9951e+02
"02.06.2022"	"09:23:49"	1654161829	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9947e+02
"02.06.2022"	"09:24:49"	1654161889	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9951e+02
"02.06.2022"	"09:25:49"	1654161949	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9951e+02
"02.06.2022"	"09:26:49"	1654162009	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9952e+02
"02.06.2022"	"09:27:49"	1654162069	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9952e+02
"02.06.2022"	"09:28:49"	1654162129	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9950e+02
"02.06.2022"	"09:29:49"	1654162189	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9956e+02
"02.06.2022"	"09:30:49"	1654162249	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9962e+02
"02.06.2022"	"09:31:49"	1654162309	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9959e+02
"02.06.2022"	"09:32:49"	1654162369	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9962e+02
"02.06.2022"	"09:33:49"	1654162429	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9963e+02
"02.06.2022"	"09:34:49"	1654162489	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9967e+02
"02.06.2022"	"09:35:49"	1654162549	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9970e+02
"02.06.2022"	"09:36:49"	1654162609	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9965e+02
"02.06.2022"	"09:37:49"	1654162669	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9964e+02
"02.06.2022"	"09:38:49"	1654162729	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9965e+02
"02.06.2022"	"09:39:49"	1654162789	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9965e+02
"02.06.2022"	"09:40:49"	1654162849	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9968e+02
"02.06.2022"	"09:41:49"	1654162909	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9961e+02
"02.06.2022"	"09:42:49"	1654162969	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9962e+02
"02.06.2022"	"09:43:49"	1654163029	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9961e+02
"02.06.2022"	"09:44:49"	1654163089	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9966e+02
"02.06.2022"	"09:45:49"	1654163149	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9964e+02
"02.06.2022"	"09:46:49"	1654163209	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9965e+02
"02.06.2022"	"09:47:49"	1654163269	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9963e+02
"02.06.2022"	"09:48:49"	1654163329	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9962e+02
"02.06.2022"	"09:49:49"	1654163389	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9966e+02
"02.06.2022"	"09:50:49"	1654163449	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9962e+02
"02.06.2022"	"09:51:49"	1654163509	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9966e+02
"02.06.2022"	"09:52:49"	1654163569	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9962e+02
"02.06.2022"	"09:53:49"	1654163629	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9958e+02
"02.06.2022"	"09:54:49"	1654163689	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9959e+02
"02.06.2022"	"09:55:49"	1654163749	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9955e+02
"02.06.2022"	"09:56:49"	1654163809	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9954e+02
"02.06.2022"	"09:57:49"	1654163869	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9952e+02
"02.06.2022"	"09:58:49"	1654163929	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9952e+02
"02.06.2022"	"09:59:49"	1654163989	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9949e+02
"02.06.2022"	"10:00:49"	1654164049	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9956e+02
"02.06.2022"	"10:01:49"	1654164109	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9951e+02
"02.06.2022"	"10:02:49"	1654164169	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9953e+02
"02.06.2022"	"10:03:49"	1654164229	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	-3.4028e+38	+9.9951e+02
