METADATA
##########
utc,ma_app_sza,ma_azimuth,ma_gnd_p,ma_gnd_t,ma_xair,ma_xch4,ma_xch4_s5p,ma_xco,ma_xco2,ma_xh2o,mb_app_sza,mb_azimuth,mb_gnd_p,mb_gnd_t,mb_xair,mb_xch4,mb_xch4_s5p,mb_xco,mb_xco2,mb_xh2o,mc_app_sza,mc_azimuth,mc_gnd_p,mc_gnd_t,mc_xair,mc_xch4,mc_xch4_s5p,mc_xco,mc_xco2,mc_xh2o,md_app_sza,md_azimuth,md_gnd_p,md_gnd_t,md_xair,md_xch4,md_xch4_s5p,md_xco,md_xco2,md_xh2o,me_app_sza,me_azimuth,me_gnd_p,me_gnd_t,me_xair,me_xch4,me_xch4_s5p,me_xco,me_xco2,me_xh2o
2021-01-01 09:31:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.78999999999999,-25.060000000000002,940.16,274.48,0.9975495000000001,1.8792900000000001,0.0,0.0,416.2365,1250.2350000000001
2021-01-01 09:33:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.87,-24.67,951.31,274.99,1.00048,1.88437,0.0,0.0,415.472,1439.7849999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 09:34:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.82333333333334,-24.52333333333333,951.3166666666666,274.99,1.000019,1.8845133333333333,0.0,0.0,415.14000000000004,1443.62,74.62,-24.5,940.185,274.48,0.9994255000000001,1.879405,0.0,0.0,415.6325,1257.8049999999998
2021-01-01 09:35:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.74,-24.245,951.3275000000001,274.99,0.99950825,1.88343,0.0,0.0,415.25424999999996,1447.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 09:36:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.69,-24.08,951.33,274.99,0.999769,1.8829,0.0,0.0,414.775,1449.49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 09:38:00,74.44999999999999,-23.59,944.45,274.69,0.9959830000000001,1.882035,1.879095,0.09989714999999999,414.3665,1356.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.53666666666668,-23.55333333333333,951.35,274.99,1.0000883333333335,1.8839266666666667,0.0,0.0,415.185,1452.3833333333332,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 09:39:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.47200000000001,-23.332,951.35,274.99,0.9991572,1.884986,0.0,0.0,415.305,1454.17,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 09:40:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.4025,-23.085,951.365,274.99,0.99848775,1.8846125,0.0,0.0,414.97974999999997,1449.725,74.21,-23.12,940.37,274.48,1.00104,1.87834,0.0,0.0,414.977,1273.49
2021-01-01 09:41:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.33333333333333,-22.833333333333332,951.38,274.99,1.0003533333333332,1.8841066666666666,0.0,0.0,415.09633333333335,1445.2300000000002,74.14333333333333,-22.87,940.38,274.48,0.9999986666666666,1.8790166666666668,0.0,0.0,415.365,1269.9466666666667
2021-01-01 09:42:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.28,-22.650000000000002,951.39,274.99,0.9997570000000001,1.8852533333333332,0.0,0.0,415.4356666666667,1447.1500000000003,74.06333333333333,-22.590000000000003,940.4166666666666,274.48,0.999965,1.87895,0.0,0.0,415.43,1274.4766666666667
2021-01-01 09:43:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.2,-22.38,951.43,274.99,0.999091,1.88455,0.0,0.0,415.051,1448.9,74.015,-22.41,940.42,274.48,0.9994784999999999,1.87924,0.0,0.0,415.32849999999996,1278.385
2021-01-01 09:44:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.15,-22.18,951.45,274.99,0.9995995,1.88581,0.0,0.0,415.38599999999997,1455.87,73.94,-22.14,940.43,274.48,1.000069,1.8787500000000001,0.0,0.0,415.1485,1281.3049999999998
2021-01-01 09:45:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.08333333333333,-21.926666666666666,951.4866666666667,274.99,0.9993943333333334,1.8860633333333334,0.0,0.0,415.64466666666664,1465.1133333333335,73.88,-21.9175,940.43,274.48,1.0007075,1.87858,0.0,0.0,415.24850000000004,1283.835
2021-01-01 09:46:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,74.03,-21.7325,951.505,274.99,0.9989017499999999,1.8850175,0.0,0.0,415.614,1469.055,73.82,-21.69333333333333,940.43,274.48,1.0002593333333334,1.8784066666666668,0.0,0.0,415.219,1286.5366666666666
2021-01-01 09:47:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.97,-21.505000000000003,951.5174999999999,274.99,0.9988455,1.8843100000000002,1.41474,0.07720874999999999,415.379,1471.11,73.76666666666667,-21.5,940.43,274.48,1.000348,1.8781100000000002,0.0,0.0,415.2556666666667,1284.8566666666666
2021-01-01 09:48:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.9,-21.24,951.53,274.99,1.00003,1.88579,0.0,0.0,416.285,1480.44,73.695,-21.2175,940.43,274.48,1.00045275,1.87793,0.0,0.0,415.3515,1284.99
2021-01-01 09:49:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.63666666666667,-21.0,940.43,274.48,0.9996140000000001,1.8774266666666666,0.0,0.0,415.455,1289.8866666666665
2021-01-01 09:50:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.6,-20.87,940.43,274.48,0.998837,1.87854,0.0,0.0,415.327,1290.26
2021-01-01 09:51:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.495,-20.450000000000003,940.43,274.48,1.000315,1.87772,0.0,0.0,415.747,1292.8400000000001
2021-01-01 09:52:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.45666666666666,-20.290000000000003,940.44,274.48,0.9998840000000001,1.8782233333333334,0.0,0.0,415.5713333333333,1292.8999999999999
2021-01-01 09:53:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.41000000000001,-20.096666666666668,940.4500000000002,274.48,0.9994973333333332,1.8779299999999999,0.0,0.0,415.82,1295.17
2021-01-01 09:54:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.34666666666666,-19.836666666666666,940.4533333333334,274.48,0.999333,1.8783199999999998,0.0,0.0,416.44733333333335,1298.8033333333333
2021-01-01 09:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.28999999999999,-19.615,940.46,274.48,0.99984925,1.8771499999999999,0.0,0.0,416.4285,1306.03
2021-01-01 09:56:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.22999999999999,-19.3525,940.46,274.48,1.0004300000000002,1.8769200000000001,0.0,0.0,416.1005,1306.5774999999999
2021-01-01 09:57:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.17666666666666,-19.13,940.46,274.48,1.00064,1.8765533333333335,0.0,0.0,416.13599999999997,1305.68
2021-01-01 09:58:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.32499999999999,-18.89,951.69,274.99,0.998336,1.8844150000000002,0.0,0.0,415.426,1475.195,73.125,-18.905,940.455,274.48,1.0002665,1.87717,0.0,0.0,416.27075,1308.9524999999999
2021-01-01 09:59:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.2875,-18.7225,951.6975,274.99,0.9979875,1.8861700000000001,0.0,0.0,415.741,1477.255,73.07333333333334,-18.68,940.4533333333334,274.48,1.000294,1.8766633333333333,0.0,0.0,416.41200000000003,1310.5533333333333
2021-01-01 10:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.24000000000001,-18.525,951.7,274.99,0.9975385,1.884925,0.0,0.0,415.70349999999996,1476.915,73.02000000000001,-18.455,940.465,274.48,1.0002725,1.877015,0.0,0.0,416.8625,1312.025
2021-01-01 10:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.1825,-18.265,951.6925000000001,274.99,0.9976395,1.8853149999999999,0.0,0.0,415.8075,1470.03,72.97999999999999,-18.259999999999998,940.47,274.48,1.0003600000000001,1.876555,0.0,0.0,417.126,1314.65
2021-01-01 10:02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,73.12666666666667,-18.01,951.69,274.99,0.9979703333333333,1.8871133333333334,0.0,0.0,415.75233333333335,1465.0633333333335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 10:30:00,71.83500000000001,-11.3,944.795,274.69,0.9966045,1.8840400000000002,0.0,0.0,415.582,1337.6599999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 10:31:00,71.8075,-11.129999999999999,944.77,274.69,0.996469,1.883635,0.0,0.0,415.4,1332.7325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 10:32:00,71.7775,-10.8975,944.74,274.69,0.99554475,1.8845675,0.0,0.0,415.65175,1327.3875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 10:33:00,71.744,-10.636,944.708,274.69,0.9967676000000001,1.882596,0.0,0.0,415.2296,1320.866,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 10:34:00,71.71,-10.3725,944.67,274.69,0.9960525,1.8829175,0.0,0.0,415.1465,1332.5900000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 10:35:00,71.68,-10.14,944.6575,274.69,0.99649725,1.8812425,0.0,0.0,414.72425,1343.4025000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 10:36:00,71.655,-9.905000000000001,944.64,274.69,0.9965785,1.8822649999999999,0.0,0.0,415.015,1348.8850000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 10:37:00,71.625,-9.67,944.65,274.69,0.996148,1.880945,0.0,0.0,414.56550000000004,1353.895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 10:40:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.43,-8.82,940.31,274.48,1.00025,1.87728,0.0,0.0,415.417,1317.92
2021-01-01 10:41:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.41,-8.657499999999999,940.305,274.48,1.00002075,1.8769575,0.0,0.0,415.303,1311.82
2021-01-01 10:42:00,71.505,-8.559999999999999,944.63,274.69,0.996694,1.8827099999999999,0.0,0.0,414.8015,1338.095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.38499999999999,-8.425,940.285,274.48,1.00046,1.877065,0.0,0.0,415.2455,1302.47
2021-01-01 10:44:00,71.45,-8.0,944.62,274.69,0.997198,1.88069,0.0,0.0,414.533,1351.16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2021-01-01 10:52:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.17,-5.93,940.25,274.48,1.00005,1.87601,0.0,0.0,415.08500000000004,1318.9850000000001
2021-01-01 10:54:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.14,-5.45,940.23,274.48,1.00051,1.8752,0.0,0.0,414.862,1318.71
2021-01-01 10:55:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.13,-5.38,940.23,274.48,0.999909,1.87712,0.0,0.0,414.989,1317.52
2021-01-01 10:58:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.08500000000001,-4.5600000000000005,940.205,274.48,0.99961725,1.876745,0.0,0.0,415.328,1320.0275
2021-01-01 10:59:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.07249999999999,-4.3,940.185,274.48,0.99986975,1.8760124999999999,0.0,0.0,415.075,1317.78
2021-01-01 11:00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.06,-4.073333333333333,940.17,274.48,0.9997816666666667,1.8764399999999999,0.0,0.0,415.161,1320.5
2021-01-01 11:01:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.0475,-3.8449999999999998,940.145,274.48,0.99992125,1.8761525,0.0,0.0,415.19925,1323.535
2021-01-01 11:02:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.04,-3.645,940.13,274.48,1.0000445,1.876525,0.0,0.0,415.187,1326.415
2021-01-01 11:03:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.025,-3.2649999999999997,940.13,274.48,1.0001069999999999,1.8762699999999999,0.0,0.0,415.315,1328.335
2021-01-01 11:04:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.02,-3.1033333333333335,940.13,274.48,0.9998353333333334,1.87664,0.0,0.0,415.4286666666667,1328.8033333333333
2021-01-01 11:05:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.01,-2.88,940.13,274.48,0.999886,1.8766725000000002,0.0,0.0,415.47475,1325.905
2021-01-01 11:06:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,71.0,-2.6174999999999997,940.13,274.48,0.99990625,1.8764325,0.0,0.0,415.3425,1322.7925
2021-01-01 11:07:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.99249999999999,-2.36,940.12,274.48,1.0000775000000002,1.8769725,0.0,0.0,415.4775,1321.9175
2021-01-01 11:08:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.99,-2.1333333333333333,940.11,274.48,1.0002066666666667,1.8770733333333334,0.0,0.0,415.52666666666664,1318.7366666666667
2021-01-01 11:09:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.98,-1.9,940.12,274.48,1.0002517499999999,1.8770825,0.0,0.0,415.55025,1317.15
2021-01-01 11:10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,70.9775,-1.6375,940.115,274.48,1.0000105000000001,1.877195,0.0,0.0,415.51125,1315.9825
